height_cm,weight_kg,age,gender,activity_level,goal
194,93.7,30,male,moderate,maintain
182,95.6,22,female,moderate,cut
176,66.4,25,female,active,maintain
181,64.6,16,male,active,maintain
165,76.2,27,male,very_active,gain
194,85.1,28,female,active,gain
173,77.4,28,male,active,gain
186,97.0,29,female,sedentary,cut
172,58.3,24,female,very_active,cut
156,49.1,27,male,light,gain
165,70.3,19,female,moderate,gain
165,62.5,26,female,active,maintain
153,57.7,30,male,active,maintain
164,64.5,17,male,very_active,cut
192,94.1,26,female,very_active,gain
176,82.7,26,female,sedentary,cut
190,73.5,22,female,sedentary,maintain
192,80.8,19,female,moderate,gain
161,63.5,17,male,light,gain
153,69.8,21,female,very_active,cut
155,65.8,19,male,active,gain
192,82.3,20,male,light,gain
192,73.7,25,male,moderate,maintain
179,67.8,28,male,sedentary,cut
189,82.1,25,male,active,cut
194,90.2,28,female,sedentary,cut
150,50.1,30,female,light,gain
155,58.4,29,female,moderate,cut
195,89.3,21,male,active,cut
153,60.1,30,male,very_active,maintain
169,71.5,13,female,sedentary,cut
187,80.9,17,male,moderate,gain
166,57.9,19,male,very_active,cut
187,95.6,23,male,light,maintain
195,98.7,30,female,light,gain
185,77.9,25,female,light,cut
188,85.3,18,female,light,cut
179,80.7,30,male,active,cut
188,98.2,20,female,moderate,maintain
159,72.6,29,female,very_active,gain
142,51.2,16,female,sedentary,cut
179,68.4,29,male,active,cut
178,83.4,24,male,very_active,maintain
170,81.2,22,female,moderate,maintain
168,71.1,26,male,very_active,cut
183,55.5,17,female,active,maintain
157,72.4,21,female,very_active,maintain
156,63.5,25,female,active,gain
173,75.5,22,male,active,gain
157,59.5,24,female,active,gain
189,98.3,30,male,sedentary,maintain
187,93.9,24,male,moderate,cut
164,53.2,13,female,very_active,cut
170,67.5,17,male,moderate,cut
162,70.8,30,male,very_active,maintain
167,59.7,16,female,active,maintain
154,58.4,14,female,moderate,gain
178,82.5,24,male,light,maintain
174,90.2,21,female,very_active,gain
192,96.5,24,male,active,maintain
158,69.8,24,male,light,cut
164,68.6,15,male,active,cut
157,53.3,27,male,moderate,gain
180,80.6,18,male,light,maintain
175,60.9,14,female,active,cut
165,63.3,30,female,moderate,maintain
195,99.8,28,male,active,maintain
155,48.6,30,male,light,cut
191,97.9,28,female,moderate,gain
157,51.5,14,male,moderate,maintain
140,37.8,13,female,moderate,cut
191,98.8,28,female,active,gain
158,55.7,14,male,active,cut
155,48.8,19,male,active,cut
183,75.5,22,male,moderate,maintain
156,67.8,26,female,very_active,maintain
195,104.2,21,female,moderate,cut
181,91.4,19,male,sedentary,maintain
186,57.8,13,male,light,maintain
164,65.1,21,male,light,cut
173,50.4,14,male,sedentary,maintain
162,69.8,20,male,moderate,gain
150,46.0,30,female,moderate,maintain
194,98.3,18,male,moderate,gain
174,64.0,25,male,light,gain
189,81.4,18,female,moderate,gain
187,58.1,16,female,active,cut
156,63.9,25,male,moderate,gain
156,41.1,13,female,very_active,maintain
168,57.4,17,male,moderate,maintain
166,60.5,13,male,light,maintain
184,70.1,30,male,moderate,maintain
185,85.5,14,male,sedentary,maintain
160,67.4,26,male,moderate,cut
169,75.3,30,female,moderate,gain
176,59.6,22,female,sedentary,maintain
182,68.1,30,male,active,maintain
160,71.9,30,female,very_active,gain
179,71.0,22,male,sedentary,gain
186,86.0,23,male,moderate,maintain
154,58.7,17,female,sedentary,maintain
188,83.8,17,female,very_active,maintain
157,65.0,22,female,sedentary,maintain
172,68.3,18,male,moderate,gain
172,64.7,25,male,active,gain
169,79.7,27,male,sedentary,cut
167,73.2,25,male,light,gain
152,61.7,29,female,very_active,gain
182,67.1,24,female,moderate,cut
170,62.0,23,female,moderate,maintain
181,83.9,24,female,very_active,gain
184,83.7,17,male,moderate,maintain
163,60.7,14,male,moderate,cut
181,70.5,20,female,light,gain
158,58.1,29,male,moderate,gain
154,47.4,24,female,active,cut
185,97.8,23,female,very_active,maintain
160,45.3,14,female,moderate,gain
169,73.5,29,male,active,cut
170,78.1,30,male,active,cut
157,62.7,16,male,sedentary,cut
154,57.8,29,male,moderate,gain
195,83.7,18,female,sedentary,maintain
172,61.1,22,female,sedentary,gain
182,80.0,21,male,sedentary,maintain
163,55.8,22,male,light,maintain
184,71.7,26,male,light,maintain
154,61.3,14,male,very_active,maintain
140,50.7,13,male,moderate,cut
160,42.6,15,male,moderate,maintain
173,85.9,27,female,light,maintain
181,77.8,22,male,active,maintain
154,51.9,22,male,active,maintain
175,62.2,13,female,moderate,gain
168,67.5,30,female,very_active,maintain
156,49.9,29,male,active,maintain
186,96.4,23,male,sedentary,gain
193,107.9,24,female,light,cut
177,59.8,15,female,active,maintain
169,70.5,15,female,very_active,maintain
181,69.0,26,male,active,gain
163,59.7,28,female,very_active,maintain
169,69.3,19,male,light,maintain
175,78.1,16,male,very_active,maintain
189,71.7,22,male,very_active,maintain
151,55.5,29,female,light,cut
168,74.4,22,male,active,cut
145,52.9,15,male,light,maintain
163,71.6,28,male,light,gain
145,53.0,13,male,sedentary,maintain
171,68.8,21,male,sedentary,cut
157,61.3,17,female,moderate,gain
183,67.6,29,male,moderate,maintain
153,56.8,16,male,light,cut
186,90.2,20,female,sedentary,gain
185,89.0,16,male,very_active,maintain
165,46.6,14,male,light,maintain
150,64.9,22,female,sedentary,cut
179,75.2,15,female,sedentary,maintain
165,70.3,14,male,active,gain
187,73.7,15,male,moderate,cut
169,59.6,14,male,very_active,cut
177,77.6,16,male,light,gain
172,70.1,25,female,moderate,cut
165,60.7,17,female,active,cut
168,83.5,20,female,light,maintain
142,39.8,16,male,light,gain
184,57.6,14,male,light,cut
188,76.8,29,male,very_active,maintain
170,69.0,22,female,moderate,cut
168,63.9,19,male,moderate,maintain
147,50.1,13,male,active,maintain
190,79.1,28,male,very_active,cut
191,75.1,30,female,sedentary,cut
164,59.0,28,male,light,cut
152,40.7,13,female,moderate,maintain
158,42.6,17,male,moderate,cut
183,57.4,15,female,light,gain
154,52.0,29,female,very_active,cut
179,67.0,20,male,active,gain
177,62.7,23,male,very_active,gain
176,66.0,19,male,light,maintain
184,91.5,18,male,active,cut
176,73.8,24,male,very_active,gain
169,60.7,21,female,very_active,maintain
184,61.7,16,male,very_active,cut
170,79.4,25,male,active,gain
153,64.7,26,male,very_active,cut
184,84.9,17,female,light,cut
180,95.9,28,female,sedentary,cut
159,60.4,29,female,moderate,gain
148,49.3,15,female,very_active,gain
166,61.4,15,male,light,gain
165,56.5,14,male,active,gain
162,65.3,13,male,light,maintain
188,87.7,13,male,light,gain
195,84.9,26,female,light,maintain
176,75.1,26,male,moderate,gain
190,105.8,19,female,moderate,maintain
173,69.0,21,female,light,cut
185,71.4,13,male,very_active,cut
195,96.5,19,male,very_active,gain
180,64.1,19,female,active,maintain
165,55.7,22,male,moderate,maintain
162,67.9,27,female,active,gain
191,82.5,21,female,sedentary,gain
192,110.2,19,female,active,cut
157,53.6,22,male,active,maintain
193,102.5,21,female,sedentary,maintain
184,55.9,15,male,very_active,gain
176,57.3,15,male,light,maintain
152,49.0,14,female,moderate,gain
189,94.6,26,male,very_active,maintain
171,59.8,24,female,sedentary,cut
164,52.4,18,female,active,cut
146,50.9,15,male,active,gain
169,71.3,22,male,light,cut
172,79.5,25,male,very_active,maintain
182,80.9,23,male,light,cut
155,62.2,20,male,light,maintain
190,67.1,13,female,sedentary,gain
144,50.8,13,male,moderate,maintain
172,87.0,25,female,sedentary,cut
167,76.0,24,female,active,cut
171,58.4,14,female,moderate,gain
166,71.4,14,male,light,cut
156,65.9,25,female,active,cut
156,46.3,18,female,moderate,maintain
154,47.5,24,male,active,maintain
171,79.7,24,female,very_active,gain
192,98.2,30,female,light,cut
187,77.5,27,female,very_active,gain
151,55.7,27,male,moderate,gain
188,93.9,28,female,active,maintain
160,58.7,24,male,moderate,cut
190,83.9,16,male,sedentary,gain
154,51.9,20,male,light,gain
171,62.3,17,female,sedentary,maintain
163,60.6,18,female,active,maintain
168,64.8,24,female,moderate,maintain
194,87.0,27,male,very_active,cut
166,68.9,29,male,very_active,maintain
184,87.2,23,male,active,cut
181,59.0,13,female,very_active,cut
191,97.6,26,female,moderate,gain
190,81.9,24,male,active,cut
181,84.8,13,female,active,maintain
188,82.4,22,male,sedentary,gain
161,50.8,18,female,active,cut
160,71.7,30,female,sedentary,gain
189,105.3,19,female,light,cut
176,82.5,24,male,light,cut
179,61.7,29,female,active,gain
150,57.3,27,male,active,cut
166,61.7,29,female,sedentary,gain
144,37.0,14,male,moderate,cut
174,61.9,15,female,moderate,cut
150,46.5,14,male,moderate,gain
168,47.6,16,male,moderate,gain
188,90.5,25,male,active,cut
161,53.2,28,male,very_active,cut
172,76.8,21,male,active,maintain
180,68.4,18,male,very_active,gain
192,85.9,19,male,very_active,gain
163,52.2,14,female,light,gain
178,77.0,19,male,light,gain
152,55.1,13,female,very_active,maintain
187,74.2,16,female,active,cut
188,81.9,24,male,sedentary,gain
191,84.8,30,male,moderate,cut
193,90.3,19,male,moderate,maintain
183,70.6,13,male,sedentary,gain
179,84.5,30,male,light,maintain
153,47.2,17,female,light,maintain
157,54.3,19,female,very_active,cut
152,48.9,14,female,active,maintain
190,85.5,13,female,moderate,cut
169,66.3,14,female,sedentary,gain
142,43.8,16,male,sedentary,maintain
178,66.1,16,male,light,maintain
189,66.0,13,female,light,cut
153,54.7,14,male,light,gain
158,48.9,17,female,light,cut
156,50.0,26,male,light,cut
184,76.3,27,female,light,cut
159,69.0,24,female,moderate,cut
178,66.2,24,male,active,cut
163,57.8,27,male,active,gain
158,65.1,21,male,moderate,cut
191,90.8,25,male,sedentary,cut
169,61.7,25,male,sedentary,cut
161,55.0,30,male,moderate,gain
169,57.4,26,male,active,maintain
160,62.2,24,female,moderate,cut
153,53.8,30,male,sedentary,cut
182,96.5,22,female,moderate,cut
195,89.2,22,male,active,maintain
145,44.1,16,male,active,maintain
169,85.0,23,female,very_active,maintain
159,59.6,29,female,light,cut
170,76.0,28,male,sedentary,cut
167,68.2,24,female,very_active,maintain
191,93.1,22,female,light,maintain
141,42.9,17,female,very_active,cut
163,53.2,27,male,active,cut
173,65.1,13,male,active,cut
156,51.8,21,male,active,maintain
157,60.0,25,male,active,gain
150,56.5,23,male,light,cut
189,84.4,13,male,active,cut
180,57.3,14,female,light,gain
152,44.4,26,female,light,maintain
159,48.0,14,female,moderate,cut
187,90.3,28,female,very_active,cut
187,81.7,13,female,very_active,cut
180,82.0,26,male,light,gain
180,77.1,14,male,moderate,gain
178,61.5,13,female,light,gain
160,53.8,24,male,sedentary,cut
180,81.2,28,male,active,gain
186,73.9,16,female,sedentary,maintain
179,88.3,26,male,light,gain
175,53.2,15,female,light,cut
174,73.3,19,female,moderate,maintain
195,72.5,24,female,moderate,gain
147,41.2,14,male,very_active,cut
160,52.7,17,male,sedentary,cut
176,71.5,17,female,light,maintain
187,95.0,27,male,active,cut
183,77.0,30,male,very_active,gain
159,68.4,24,female,light,cut
161,63.7,27,female,moderate,gain
183,69.7,19,female,moderate,maintain
148,39.8,13,female,moderate,gain
195,87.7,27,female,very_active,gain
191,82.9,29,male,active,cut
181,55.6,16,male,active,cut
165,59.3,23,male,sedentary,gain
172,63.1,23,male,very_active,gain
183,73.5,16,female,light,cut
186,81.5,19,female,very_active,gain
186,70.2,26,male,light,cut
195,90.6,20,male,sedentary,cut
164,67.4,17,male,light,gain
161,61.0,28,female,sedentary,gain
166,55.9,18,female,active,gain
185,65.9,14,male,active,gain
180,89.6,20,male,sedentary,maintain
186,77.8,29,female,moderate,cut
189,88.1,25,male,sedentary,maintain
152,47.7,30,male,very_active,cut
172,60.1,20,male,very_active,gain
188,93.5,28,female,very_active,maintain
162,60.6,30,male,sedentary,gain
181,71.5,20,male,very_active,gain
195,113.1,18,female,very_active,gain
179,76.9,25,male,moderate,maintain
162,69.7,28,male,active,gain
180,77.6,13,female,moderate,maintain
170,52.6,13,male,very_active,cut
182,75.3,14,male,very_active,gain
193,95.0,21,female,very_active,cut
160,51.0,17,male,active,maintain
189,60.9,15,female,moderate,cut
165,71.7,19,female,active,gain
180,62.0,16,female,sedentary,gain
154,41.2,13,male,light,cut
183,68.0,17,female,very_active,cut
150,47.6,16,female,moderate,maintain
167,72.2,17,female,light,gain
179,88.9,30,female,active,cut
165,68.7,20,male,light,cut
189,77.7,18,male,very_active,maintain
141,47.2,16,male,very_active,cut
192,103.1,20,female,sedentary,cut
170,67.3,19,female,very_active,gain
141,46.5,15,male,sedentary,gain
194,82.3,24,male,very_active,maintain
152,50.6,19,female,active,gain
167,64.2,30,female,moderate,maintain
160,69.5,30,male,active,maintain
161,62.6,23,male,active,cut
170,66.1,23,male,active,maintain
156,59.4,23,female,sedentary,cut
183,72.4,17,female,sedentary,gain
176,67.1,13,male,very_active,maintain
190,70.4,29,female,moderate,cut
157,57.4,18,female,moderate,gain
159,64.1,29,male,active,cut
171,65.9,22,male,very_active,maintain
193,92.9,21,female,light,cut
160,68.6,28,male,very_active,cut
171,61.9,20,male,sedentary,maintain
164,61.7,20,male,sedentary,cut
172,79.7,19,male,active,cut
157,49.9,24,male,active,cut
191,75.3,30,male,sedentary,gain
159,49.2,24,female,active,cut
193,80.5,30,female,very_active,gain
165,54.5,28,female,very_active,cut
165,59.8,18,female,sedentary,maintain
168,57.8,14,female,active,maintain
195,102.2,20,female,active,cut
157,61.5,23,female,very_active,cut
159,51.6,18,female,active,maintain
165,79.8,29,female,sedentary,gain
174,71.5,19,male,very_active,gain
183,77.3,24,male,light,gain
187,76.1,14,male,moderate,cut
168,62.6,28,male,sedentary,gain
149,36.7,14,male,active,gain
183,84.1,25,male,active,maintain
142,45.4,14,female,sedentary,maintain
154,50.5,25,female,active,maintain
177,81.0,26,female,active,maintain
186,79.8,26,male,moderate,maintain
160,69.6,26,male,active,maintain
152,60.9,26,male,sedentary,maintain
184,61.4,13,female,active,maintain
182,94.1,25,female,sedentary,cut
183,75.4,13,female,light,maintain
192,75.2,25,male,sedentary,gain
158,51.2,16,male,sedentary,cut
186,90.2,25,male,very_active,gain
167,61.5,24,male,sedentary,gain
190,72.9,20,male,moderate,maintain
160,48.2,13,male,active,gain
167,59.8,21,female,sedentary,maintain
166,67.1,25,female,moderate,maintain
160,59.3,23,female,moderate,gain
176,88.9,25,female,very_active,maintain
155,58.8,17,female,active,cut
192,88.6,20,male,moderate,maintain
195,88.7,26,male,moderate,maintain
180,68.5,19,male,very_active,maintain
182,72.2,28,female,very_active,cut
156,52.3,26,female,moderate,cut
181,72.2,24,male,active,gain
173,71.2,19,female,very_active,gain
178,69.6,21,female,moderate,maintain
164,67.8,15,male,moderate,gain
152,49.3,29,male,light,gain
168,68.7,14,female,moderate,cut
184,76.9,21,female,light,gain
173,66.4,25,male,moderate,cut
178,68.1,23,male,moderate,gain
167,66.7,17,female,moderate,cut
144,42.3,17,male,moderate,cut
188,98.1,29,male,sedentary,gain
169,65.1,19,male,sedentary,cut
188,82.2,18,female,active,gain
165,67.7,13,male,sedentary,gain
161,69.9,21,male,sedentary,gain
174,63.3,27,male,moderate,gain
156,55.0,23,male,light,maintain
175,74.1,14,female,very_active,maintain
184,84.7,25,male,active,cut
155,41.2,15,female,moderate,maintain
163,71.7,30,female,active,gain
192,102.6,23,male,moderate,cut
176,59.4,24,female,active,maintain
152,51.9,25,male,light,cut
188,92.7,23,male,light,maintain
180,76.3,28,male,moderate,gain
159,42.6,14,male,active,maintain
170,52.4,15,female,sedentary,gain
170,74.6,26,male,moderate,cut
186,92.5,25,female,sedentary,cut
156,48.1,14,female,sedentary,maintain
156,51.5,14,female,active,cut
165,58.3,24,female,sedentary,cut
168,68.7,25,male,moderate,maintain
189,84.1,13,male,very_active,cut
191,81.6,19,male,light,maintain
151,54.9,26,female,light,gain
155,49.2,19,male,active,maintain
161,55.4,25,male,active,maintain
164,56.0,23,male,moderate,gain
150,65.9,20,female,very_active,gain
142,43.5,15,male,sedentary,gain
190,94.6,24,male,very_active,maintain
174,82.1,29,male,light,cut
174,73.3,23,male,light,cut
168,68.0,30,female,active,cut
169,67.1,23,male,active,maintain
165,60.4,16,female,moderate,maintain
183,84.0,17,male,very_active,gain
162,76.2,29,female,sedentary,maintain
153,63.4,26,female,active,cut
161,68.7,19,male,moderate,cut
175,64.6,16,male,sedentary,maintain
178,77.9,28,female,light,gain
170,72.0,15,female,active,gain
190,86.0,27,male,sedentary,cut
181,72.4,30,female,active,maintain
172,87.0,21,female,very_active,gain
169,79.0,25,male,sedentary,maintain
169,68.2,21,male,light,maintain
195,97.4,27,female,light,maintain
